businessName,businessStartDate,businessClass,latitude,longitude,recency
MICHELLE'S BAKERY,5/1/12,"1 - Gas, Grocery, Building Materials",35.03682414,-85.24073854,0.811535523
STIR,12/10/18,"2 - Auto, Restaurant, Retail",35.03685023,-85.30681393,0.995951108
STIR,11/2/15,"2 - Auto, Restaurant, Retail",35.03685023,-85.30681393,0.909320092
HEAVENLY STYLES,2/17/03,"3 - Service, Misc",35.03686709,-85.22449908,0.554774637
PERSONAL TOUCHE'S,3/3/99,"3 - Service, Misc",35.03686709,-85.22449908,0.444232238
COLLIDE COMMUNICATIONS LLC,5/1/13,"3 - Service, Misc",35.03686945,-85.36068432,0.839419404
PAUL DAVIS RESTORATION,7/30/91,4 - Contractor,35.0368746,-85.17525559,0.232391138
TLC'S CLEANING SERVICE,2/17/14,"3 - Service, Misc",35.03688234,-85.18193893,0.861726509
DOC'S REPAIR,4/4/13,"3 - Service, Misc",35.03688612,-85.19439682,0.837356761
K & C SERVICES,3/20/12,"3 - Service, Misc",35.03688612,-85.19439682,0.808326967
CHECKER CAB / DEAN BROOKS,4/27/10,"3 - Service, Misc",35.03688612,-85.19439682,0.755385791
AIRPORT WRECKER SERVICE,6/23/09,"3 - Service, Misc",35.03688612,-85.19439682,0.731856379
"A & H FLOORING, LLC",5/1/11,4 - Contractor,35.0368877,-85.27826561,0.783575248
DEUANTRE' BAULDING,2/10/15,4 - Contractor,35.03689048,-85.23136762,0.88907563
VANCE CONSTRUCTION,4/23/12,4 - Contractor,35.03689048,-85.23136762,0.81092437
SERVICE ONE JANITORIAL,7/30/02,"3 - Service, Misc",35.03691823,-85.22034899,0.53934301
SONGBIRDS LLC,3/1/16,"2 - Auto, Restaurant, Retail",35.03693377,-85.30612371,0.918487395
WILLIAM M RAINS,4/2/12,"3 - Service, Misc",35.03694033,-85.13752906,0.809320092
KLEEN A MATIC,8/15/91,"3 - Service, Misc",35.03694036,-85.15242156,0.233613445
CHATTANOOGA SEWING MACHINES LLC,1/1/18,"2 - Auto, Restaurant, Retail",35.03694046,-85.15674101,0.969747899
HANA STEAK AND SUSHI INC,8/9/17,"2 - Auto, Restaurant, Retail",35.03694046,-85.15674101,0.958670741
VALVOLINE INSTANT OIL CHANGE,7/1/16,"3 - Service, Misc",35.03694046,-85.15674101,0.927807487
THE NAIL BAR,4/14/15,"3 - Service, Misc",35.03694046,-85.15674101,0.893888464
PLATO'S CLOSET OF CHATTANOOGA,12/31/14,"2 - Auto, Restaurant, Retail",35.03694046,-85.15674101,0.885943468
CHATTANOOGA SEWING MACHINE CENTER,4/1/13,"2 - Auto, Restaurant, Retail",35.03694046,-85.15674101,0.837127578
FIVE STAR FIXTURE INC,9/10/12,4 - Contractor,35.03694046,-85.15674101,0.821619557
THE NAIL BAR,12/6/11,"3 - Service, Misc",35.03694046,-85.15674101,0.800305577
CARTER'S,8/18/11,"2 - Auto, Restaurant, Retail",35.03694046,-85.15674101,0.791902215
ULTA BEAUTY,5/24/10,"2 - Auto, Restaurant, Retail",35.03694046,-85.15674101,0.757448434
JOHN PARTON PLUMBING,2/2/10,4 - Contractor,35.03694046,-85.15674101,0.748968678
KIRKLAND'S #582,10/14/09,"2 - Auto, Restaurant, Retail",35.03694046,-85.15674101,0.740488923
SALLY BEAUTY SUPPLY #341,7/1/07,"2 - Auto, Restaurant, Retail",35.03694046,-85.15674101,0.676623377
HOBBYTOWN USA,11/20/06,"3 - Service, Misc",35.03694046,-85.15674101,0.659587471
WORLD MARKET,8/25/06,"2 - Auto, Restaurant, Retail",35.03694046,-85.15674101,0.652941176
H & R BLOCK EASTERN,7/1/06,"3 - Service, Misc",35.03694046,-85.15674101,0.648739496
JASON'S DELI,12/12/05,"2 - Auto, Restaurant, Retail",35.03694046,-85.15674101,0.633384263
GUITAR CENTER #723,10/27/05,"2 - Auto, Restaurant, Retail",35.03694046,-85.15674101,0.62987013
VALVOLINE LLC,7/1/05,"3 - Service, Misc",35.03694046,-85.15674101,0.620855615
APPLIED MEASUREMENT PROFESSIONALS INC,10/31/02,"3 - Service, Misc",35.03694046,-85.15674101,0.54644767
HOMEGOODS #195,2/15/01,"2 - Auto, Restaurant, Retail",35.03694046,-85.15674101,0.498854087
OLD NAVY #5791,4/16/97,"2 - Auto, Restaurant, Retail",35.03694046,-85.15674101,0.391825821
MICHAEL STORES INC #2876,2/25/91,"3 - Service, Misc",35.03694046,-85.15674101,0.220550038
OLIVE GARDEN ITALIAN RESTAURANT #1104 (THE),6/6/88,"2 - Auto, Restaurant, Retail",35.03694046,-85.15674101,0.144614209
"TOYS ""R"" US",8/1/87,"3 - Service, Misc",35.03694046,-85.15674101,0.120932009
CHATTANOOGA'S SEWING MACHINE CENTER,6/13/84,"2 - Auto, Restaurant, Retail",35.03694046,-85.15674101,0.033537051
"FAITH TECHNOLOGIES, INC.",5/1/18,4 - Contractor,35.03695696,-85.30950002,0.978915202
ROCK TENN CONVERTING CO,5/11/12,"3 - Service, Misc",35.03701953,-85.31440897,0.812299465
JEAN'S WIGS & THINGS,3/7/90,"3 - Service, Misc",35.03703638,-85.24033503,0.193430099
"DAVIDSON CONTRACTORS, LLC",4/22/10,4 - Contractor,35.03704423,-85.21993203,0.75500382
"SR ""ASSOCIATE",4/19/10,"3 - Service, Misc",35.03704534,-85.23882162,0.754774637
JENNY CRAIG #2452,10/1/15,"1 - Gas, Grocery, Building Materials",35.03704723,-85.15117092,0.906875477
"THE GOOD LIFE CRUISE & VACATIONS, INC",2/2/15,"3 - Service, Misc",35.03704723,-85.15117092,0.888464477
JERSEY MIKES SUBS,5/25/14,"2 - Auto, Restaurant, Retail",35.03704723,-85.15117092,0.869136746
BEDS TO GO,9/1/12,"2 - Auto, Restaurant, Retail",35.03704723,-85.15117092,0.820932009
PANDA EXPRESS #2046,12/22/11,"2 - Auto, Restaurant, Retail",35.03704723,-85.15117092,0.801527884
EXOTIC NAIL AND WAX,6/1/11,"3 - Service, Misc",35.03704723,-85.15117092,0.785943468
MATTRESS GALLERY,10/15/05,"2 - Auto, Restaurant, Retail",35.03704723,-85.15117092,0.6289534
CI CI'S PIZZA,3/30/98,"2 - Auto, Restaurant, Retail",35.03704723,-85.15117092,0.418411001
JENNY CRAIG WEIGHT LOSS CTR #2451,7/19/93,"3 - Service, Misc",35.03704723,-85.15117092,0.287394958
SHOE CARNIVAL #43,3/25/93,"2 - Auto, Restaurant, Retail",35.03704723,-85.15117092,0.278533231
MAJESTIC PAINTING,1/1/15,"3 - Service, Misc",35.03706583,-85.36818612,0.886019862
TYIER ASBURY HOMES LLC,12/13/13,4 - Contractor,35.03708854,-85.36084934,0.856684492
"HFI, LLC",7/11/18,4 - Contractor,35.03709606,-85.30935869,0.98433919
THE FEED TABLE  & TAVERN CO,6/1/15,"2 - Auto, Restaurant, Retail",35.03709606,-85.30935869,0.897555386
CRAFTWORKS RESTAURANTS & BREWERIES,3/1/12,"2 - Auto, Restaurant, Retail",35.03709606,-85.30935869,0.806875477
WEISS COMPANY (THE),7/1/89,"3 - Service, Misc",35.03710037,-85.13129586,0.174407945
NAAM YOUR ODD JOB,9/18/12,"3 - Service, Misc",35.03713015,-85.26546312,0.82223071
ARTWORKS BY MELONY,6/21/02,"3 - Service, Misc",35.03713015,-85.26546312,0.536363636
LINKA EXCLUSIVE,3/2/15,"2 - Auto, Restaurant, Retail",35.03714222,-85.27488096,0.890603514
JACCO LLC,10/31/11,"2 - Auto, Restaurant, Retail",35.03716122,-85.36287045,0.797555386
"AMERICAN DRAFT, LLC",12/1/17,"2 - Auto, Restaurant, Retail",35.03716884,-85.30619966,0.967379679
FABRIC CARE LAUNDRIES INC,7/1/91,"3 - Service, Misc",35.03717736,-85.24098396,0.230175707
4-P SOLUTIONS,1/1/17,"3 - Service, Misc",35.03719611,-85.22639158,0.941864018
SUPER CARNICERIA LOA #7,11/1/12,"1 - Gas, Grocery, Building Materials",35.03720071,-85.31109884,0.825592055
CARNICERIA LOA #7,1/1/05,"1 - Gas, Grocery, Building Materials",35.03720071,-85.31109884,0.607028266
LIFE IMPROVEMENT CENTER,5/5/11,"3 - Service, Misc",35.03720849,-85.1741091,0.783880825
THE URBAN LAWN,10/1/15,"3 - Service, Misc",35.03722452,-85.31066153,0.906875477
RESIDENTIAL ELEVATOR MANUFACTURING INC,4/1/11,"2 - Auto, Restaurant, Retail",35.03722452,-85.31066153,0.781283422
RUBY CYCLEWORKS LLC,1/1/10,"2 - Auto, Restaurant, Retail",35.03722452,-85.31066153,0.746524064
INNER PEACE OUTER BEAUTY SALON,12/1/12,"3 - Service, Misc",35.03722467,-85.22355793,0.827883881
CHATTANOOGA WOODWORKING SHOP,11/30/18,"2 - Auto, Restaurant, Retail",35.03722748,-85.30683348,0.995187166
ECHELON STUDIO,10/1/18,"3 - Service, Misc, Short Term Rental",35.03722748,-85.30683348,0.990603514
FROTHY MONKEY,1/30/17,"2 - Auto, Restaurant, Retail",35.03722748,-85.30683348,0.94407945
TRACK 29 LLC,9/1/11,"3 - Service, Misc",35.03722748,-85.30683348,0.792971734
OLD TYME PHOTO AT THE CHOO CHOO,2/1/11,"3 - Service, Misc",35.03722748,-85.30683348,0.776776165
PILATES ON THE SOUTHSIDE,4/1/09,"3 - Service, Misc",35.03722748,-85.30683348,0.725515661
OLD TYME PHOTO,4/1/02,"2 - Auto, Restaurant, Retail",35.03722748,-85.30683348,0.530175707
REPUBLIC PARKING-CARTA GARAGE,8/1/94,"3 - Service, Misc",35.03722748,-85.30683348,0.316271963
SWEETLY SOUTHERN,11/3/89,"3 - Service, Misc",35.03722748,-85.30683348,0.183957219
CHATTANOOGA CHOO CHOO,12/20/88,"3 - Service, Misc",35.03722748,-85.30683348,0.159663866
THE COMEDY CATCH,6/24/87,"2 - Auto, Restaurant, Retail",35.03722748,-85.30683348,0.11802903
TNSH LLC,2/1/15,"3 - Service, Misc",35.03723673,-85.30774126,0.888388083
OLLIE JANES,11/1/14,"3 - Service, Misc",35.03724136,-85.2723712,0.881359817
NEAL'S HEATING & AIR CONDITIONING,1/1/17,"3 - Service, Misc",35.0372486,-85.31028408,0.941864018
"GORDONS CLEANERS, LLC",7/15/18,"3 - Service, Misc, Short Term Rental",35.03725466,-85.2775615,0.984644767
GORDON'S CLEANERS,1/1/90,"3 - Service, Misc",35.03725466,-85.2775615,0.188464477
RESIDENT PROPERTY MANAGEMENT,6/30/08,"3 - Service, Misc",35.0372611,-85.28191135,0.704507257
LEE ELLA CONSTRUCTION,2/29/16,4 - Contractor,35.03726284,-85.26695892,0.918411001
AYUDA LATINA,2/25/11,"3 - Service, Misc",35.03726711,-85.31075764,0.778609626
AMERICA CELL WIRELESS,5/1/10,"2 - Auto, Restaurant, Retail",35.03726711,-85.31075764,0.755691367
U-HAUL CO OF TENNESSEE,9/1/11,"2 - Auto, Restaurant, Retail",35.03730311,-85.19216392,0.792971734
ASAP TOWING & RECOVERY,7/1/11,"3 - Service, Misc",35.03730311,-85.19216392,0.788235294
MARKMAN'S DIAMOND BROKERS,9/6/84,"3 - Service, Misc",35.03730663,-85.16009821,0.040030558
LA ALTENA TAQUERIA LLC,7/1/13,"2 - Auto, Restaurant, Retail",35.0373067,-85.31088308,0.84407945
LA ALTEAN DINER 1,1/1/04,"2 - Auto, Restaurant, Retail",35.0373067,-85.31088308,0.579067991
"THE HOT CHOCOLATIER, INC",12/1/08,"3 - Service, Misc",35.03732047,-85.30773117,0.716271963
NEEDLE + LOOM,1/1/18,"3 - Service, Misc, Short Term Rental",35.03732553,-85.30880412,0.969747899
CINDY PROCIOUS FINE ART,1/1/17,"2 - Auto, Restaurant, Retail",35.03732553,-85.30880412,0.941864018
DEER RUN MEDIA LLC,10/1/16,"3 - Service, Misc",35.03732553,-85.30880412,0.934835752
SCOUT BOUTIQUE,6/1/15,"2 - Auto, Restaurant, Retail",35.03732553,-85.30880412,0.897555386
PALE DOT VOYAGE LLC,2/1/12,"3 - Service, Misc",35.03732553,-85.30880412,0.804660046
MANAGEMENT CO (THE),6/6/88,"3 - Service, Misc",35.03735317,-85.1375284,0.144614209
NAKED RIVER BREWING,6/1/18,"2 - Auto, Restaurant, Retail",35.03735858,-85.31664153,0.981283422
FLETCHER BOOKS,10/3/12,"3 - Service, Misc",35.03736795,-85.22250832,0.823376623
FLETCHERS BOOKS INC,7/1/04,"3 - Service, Misc",35.03736795,-85.22250832,0.592971734
PRODIESEL TRUCK & TIRE SERVICE,3/10/10,"3 - Service, Misc",35.03738477,-85.19163063,0.751718869
IMAGINEERS CONSULTING,9/15/14,"3 - Service, Misc",35.03739597,-85.26503124,0.87776929
"MONUMENTAL CONTRACTING SERVICE, LLC",8/25/11,4 - Contractor,35.03740663,-85.27666838,0.792436975
UNISHIPPERS,4/1/92,"3 - Service, Misc",35.03741067,-85.1404237,0.25118411
SERENITY CHILD CARE,4/12/06,"3 - Service, Misc",35.03741457,-85.27010745,0.64262796
LILYLAND LEARNING CENTER & DAYCARE,8/1/99,"3 - Service, Misc",35.03741929,-85.17144272,0.455767762
MEMORIES,11/1/08,"3 - Service, Misc",35.03742615,-85.24091345,0.713980138
JOYSTIX ONLINE GAMING,8/1/13,"3 - Service, Misc",35.03744414,-85.24065771,0.84644767
WRIGHT ENTERPRISES,7/1/12,"3 - Service, Misc",35.03744414,-85.24065771,0.816195569
JUST KUTTS,10/1/11,"3 - Service, Misc",35.03744414,-85.24065771,0.79526356
SUNNY STOPS VARIETY MARKET,2/1/11,"1 - Gas, Grocery, Building Materials",35.03744414,-85.24065771,0.776776165
"QUALITY FIRST AVIATION, LLC",12/1/16,"2 - Auto, Restaurant, Retail",35.03745421,-85.19707286,0.939495798
UNITED GROUND EXPRESS,9/7/16,"3 - Service, Misc",35.03745421,-85.19707286,0.933002292
HESSJET LLC,9/24/14,"3 - Service, Misc",35.03745421,-85.19707286,0.878456837
TAILWIND CHA LLC,10/1/13,"2 - Auto, Restaurant, Retail",35.03745421,-85.19707286,0.851107716
PIO TRANS INC,4/1/13,"3 - Service, Misc",35.03745421,-85.19707286,0.837127578
PHILLIPS 66 COMPANY,5/1/12,"1 - Gas, Grocery, Building Materials",35.03745421,-85.19707286,0.811535523
ENTERPRISE RENT-A-CAR CO OF TENNESSEE LLC,1/5/03,"2 - Auto, Restaurant, Retail",35.03745421,-85.19707286,0.551489687
TAC AIR CO,10/21/02,"1 - Gas, Grocery, Building Materials",35.03745421,-85.19707286,0.545683728
CABOOSE (THE),1/21/02,"2 - Auto, Restaurant, Retail",35.03745421,-85.19707286,0.524828113
M & M AVIATIONS SOLUTIONS,11/1/01,"3 - Service, Misc",35.03745421,-85.19707286,0.518640183
AVIS RENT A CAR SYSTEM INC,9/1/99,"2 - Auto, Restaurant, Retail",35.03745421,-85.19707286,0.458135982
CHATTANOOGA AERO SERVICE INC,8/3/84,"3 - Service, Misc",35.03745421,-85.19707286,0.037433155
SHEENA RAE PHOTGRAPHY,9/27/12,"3 - Service, Misc",35.03746555,-85.2727851,0.822918258
"SCENIC CITY MOTORS, LLC",1/1/17,"2 - Auto, Restaurant, Retail",35.03746888,-85.17384962,0.941864018
SCENIC CITY MOTORS LLC,5/23/16,"2 - Auto, Restaurant, Retail",35.03746888,-85.17384962,0.924828113
LOVE & ADAIR HOLDINGS LLC,1/1/16,"3 - Service, Misc",35.03746888,-85.17384962,0.913903743
LEE HWY FARMERS MARKET,12/1/03,"1 - Gas, Grocery, Building Materials",35.03746888,-85.17384962,0.576699771
MINNIES FLORIST & GIFTS,1/23/12,"3 - Service, Misc",35.03747398,-85.2613139,0.803972498
CHATTANOOGA EXTERIORS LLC,2/1/13,4 - Contractor,35.03748148,-85.3086999,0.832620321
HGH CONSTRUCTION LLC,10/1/97,4 - Contractor,35.03748148,-85.3086999,0.404660046
VAUGHAN BUSINESS SOLUTIONS INC,1/1/16,"3 - Service, Misc",35.03749577,-85.17430389,0.913903743
MATTIE'S HAIR SALON,1/18/95,"3 - Service, Misc",35.03750534,-85.27848476,0.329258976
MASENGIL PLUMBING,3/1/93,4 - Contractor,35.03750977,-85.1947034,0.276699771
REDPOINT SALES TEAM LLC,4/1/14,"2 - Auto, Restaurant, Retail",35.03752008,-85.30922525,0.865011459
FIRST ASCENT SALES LLC,1/1/06,"3 - Service, Misc",35.03752008,-85.30922525,0.634912147
CAMERON HANDYMAN SERVICES INC,10/27/17,"3 - Service, Misc",35.03752845,-85.27166669,0.964705882
MAJOR DEVELOPMENT CONSTRUCTION,11/20/18,4 - Contractor,35.03754376,-85.27056013,0.994423224
DISASTER MASTER,11/1/09,4 - Contractor,35.03756746,-85.21862335,0.741864018
CLEANING SOLUTION,6/1/01,"3 - Service, Misc",35.03757447,-85.29361157,0.506951872
LOVING ARMS OF WISDOM,10/17/11,"3 - Service, Misc",35.03757845,-85.28250105,0.796485867
DISTRICT 1104,5/3/16,"2 - Auto, Restaurant, Retail",35.03758329,-85.26508051,0.923300229
CLASSIC COLLECTIBLES,9/2/97,"3 - Service, Misc",35.03758477,-85.30779521,0.402444614
SPORTS COLLECTIBLES INC,8/17/90,"3 - Service, Misc",35.03758477,-85.30779521,0.205882353
SMOKEY BONES BAR FIRE & GRILL,1/1/08,"2 - Auto, Restaurant, Retail",35.03758922,-85.15231406,0.690679908
MY BBQ PLACE,6/8/17,"2 - Auto, Restaurant, Retail",35.03760809,-85.24087338,0.953934301
SOUTHEAST APPLIANCES,6/1/14,"3 - Service, Misc",35.03760809,-85.24087338,0.869671505
CHATT-FRIED CHICKEN,4/1/13,"2 - Auto, Restaurant, Retail",35.03760809,-85.24087338,0.837127578
CHATT FRIED CHICKEN,4/15/12,"2 - Auto, Restaurant, Retail",35.03760809,-85.24087338,0.810313216
ACCELERATOR MAGAZINE (THE),5/14/91,"2 - Auto, Restaurant, Retail",35.03761219,-85.27988541,0.226508785
FRANKIE SCHRODER,3/8/91,"3 - Service, Misc",35.03761472,-85.25488035,0.221390374
TENNESSEE AWNING COMPANY,4/1/17,"3 - Service, Misc, Short Term Rental",35.03763059,-85.2785637,0.948739496
WILDFLOWER TEASHOP & APOTHECARY,6/1/16,"2 - Auto, Restaurant, Retail",35.03764981,-85.30775767,0.925515661
AND G REMODELING,1/4/19,4 - Contractor,35.03765724,-85.22009613,0.997860963
PIER 1 IMPORTS # 867,2/10/89,"3 - Service, Misc",35.03765909,-85.15728961,0.163636364
SDP INC,7/1/12,"3 - Service, Misc",35.03766227,-85.30981503,0.816195569
SDP FACILITIES INC,7/1/12,"3 - Service, Misc",35.03766227,-85.30981503,0.816195569
SDP CONSULTING INC,7/1/12,"3 - Service, Misc",35.03766227,-85.30981503,0.816195569
NAP INTERNATIONAL INC,7/1/12,"3 - Service, Misc",35.03766227,-85.30981503,0.816195569
ARTECH DESIGN GROUP INC,10/1/06,"2 - Auto, Restaurant, Retail",35.03766227,-85.30981503,0.655767762
CHATTANOOGA TRUCK CENTER INC,8/25/97,"3 - Service, Misc",35.03768016,-85.19257637,0.401833461
SPRINTCOM INC,11/1/88,"3 - Service, Misc",35.03768348,-85.15953545,0.15592055
PEACE COMMUNICATIONS LLC,8/1/09,"3 - Service, Misc",35.03769061,-85.29329836,0.734835752
GOVAN DISTRIBUTION CO INC,2/1/06,"1 - Gas, Grocery, Building Materials",35.03769622,-85.21752146,0.637280367
"LOCALS ONLY GIFTS, LLC",1/1/18,"2 - Auto, Restaurant, Retail",35.03772138,-85.30776286,0.969747899
FREDONIA,3/30/13,"2 - Auto, Restaurant, Retail",35.03772138,-85.30776286,0.83697479
RIGHT WAY INN MOTEL,7/1/87,"3 - Service, Misc",35.03772152,-85.18621058,0.118563789
CESSNA DECOSIMO,1/1/16,"3 - Service, Misc",35.0377238,-85.30911414,0.913903743
ELIZABETH ROGERS,11/1/99,"3 - Service, Misc",35.0377238,-85.30911414,0.462796028
S & S MOTORSPORTS,1/16/13,"2 - Auto, Restaurant, Retail",35.03773536,-85.24101179,0.831398014
A CHOCOLATE CELEBRATION,8/3/12,"3 - Service, Misc",35.03774513,-85.27726789,0.818716578
BLUE SKY MD OF CHATTANOOGA,3/1/09,"3 - Service, Misc",35.03779337,-85.14541819,0.723147441
ADVANCED SURGICAL CONCEPTS,6/8/07,"2 - Auto, Restaurant, Retail",35.03779337,-85.14541819,0.67486631
CBR AUTO CARE,11/9/92,"3 - Service, Misc",35.0377954,-85.31048049,0.268143621
CIAO BELLA,8/1/08,"2 - Auto, Restaurant, Retail",35.03779963,-85.30761838,0.706951872
BAXTER BUILDERS,8/1/07,4 - Contractor,35.03780077,-85.19370199,0.678991597
EATS FOOD TOURS,5/2/13,"3 - Service, Misc",35.03780219,-85.30770867,0.839495798
ELIZABETH A ROGERS,1/1/13,"3 - Service, Misc",35.03780219,-85.30770867,0.830252101
AHBA MOTORS,6/18/09,"3 - Service, Misc",35.03780262,-85.28308151,0.731474408
"DISTRICT 6, INC",12/1/14,"3 - Service, Misc",35.03780755,-85.31324825,0.883651642
BLAIR'S HOME FURNISHINGS,4/1/13,"2 - Auto, Restaurant, Retail",35.03780755,-85.31324825,0.837127578
"SWAFFORD PROPERTY GROUP, LLC",1/1/15,4 - Contractor,35.03782476,-85.26432517,0.886019862
YDS,6/25/03,"3 - Service, Misc",35.03782476,-85.26432517,0.564553094
BUDGET RENT A CAR SYSTEM INC,11/23/02,"2 - Auto, Restaurant, Retail",35.03782849,-85.19105018,0.548204736
AMERICAN TIRES & WHEELS,6/1/07,"2 - Auto, Restaurant, Retail",35.03783003,-85.24067992,0.674331551
ECPP,5/3/17,"3 - Service, Misc",35.03783741,-85.28199341,0.95118411
FONSECA ALFONSO REMODELING,12/1/07,4 - Contractor,35.03783914,-85.28440299,0.688311688
TOTAL IMAGE HAIR DESIGN,1/1/88,"3 - Service, Misc",35.03784366,-85.28043939,0.132620321
ICI PAINTS,1/1/09,"1 - Gas, Grocery, Building Materials",35.03785567,-85.27993353,0.718640183
AUNT SUE'S PET CENTER,3/1/12,"3 - Service, Misc",35.03786103,-85.28073362,0.806875477
AUNT SUE'S PET FOOD,3/10/03,"3 - Service, Misc",35.03786103,-85.28073362,0.556378915
AARONS PAINTING,4/14/16,"3 - Service, Misc",35.03786104,-85.27788658,0.921848739
MY UNCLE'S PLACE,6/10/06,"2 - Auto, Restaurant, Retail",35.03787246,-85.29503106,0.647135218
MISCHIEVOUS ENTERTAINMENT,11/10/16,"3 - Service, Misc",35.03790741,-85.27045565,0.93789152
PILATES CENTER OF CHATTANOOGA,10/4/05,"3 - Service, Misc",35.03791261,-85.28088609,0.628113063
BAR CONTROLS OF NORTH AMERICA LLC,1/5/09,"3 - Service, Misc",35.03796688,-85.13829556,0.71894576
SPEARS HOPKINS LLC,2/20/97,4 - Contractor,35.0379675,-85.19241588,0.387624141
YOUR CBD SOTRE CHATTANOOGA,10/17/18,"2 - Auto, Restaurant, Retail",35.03798344,-85.15239663,0.991825821
LAVISH HAIR SALON LLC,8/15/16,"3 - Service, Misc",35.03798344,-85.15239663,0.931245225
MOUNTAIN OAK VAPORS,10/14/14,"3 - Service, Misc",35.03798344,-85.15239663,0.879984721
STUDIO V- LACHANDRA BROWN,7/25/12,"3 - Service, Misc",35.03798344,-85.15239663,0.81802903
SPIRIT HALLOWEEN,9/1/08,"3 - Service, Misc",35.03798344,-85.15239663,0.709320092
DREAM DINNERS,7/12/06,"1 - Gas, Grocery, Building Materials",35.03798344,-85.15239663,0.649579832
CARTA ON STREET METERS 559,10/1/12,"3 - Service, Misc",35.03798485,-85.30743688,0.823223835
THREETWELVE CREATIVE LLC,4/20/16,"3 - Service, Misc",35.03799677,-85.30896855,0.922307105
CHATTANOOGA TRANSPORTATION SERVICES,10/5/16,"3 - Service, Misc",35.0379968,-85.23632239,0.935141329
NOVA'S CHILD CARE CENTER,12/11/98,"3 - Service, Misc",35.0379968,-85.23632239,0.437967914
PEDESTAL FOODS,6/1/17,"2 - Auto, Restaurant, Retail",35.03800742,-85.25883721,0.953399542
NOTRE DAME HS #2721,8/15/97,"2 - Auto, Restaurant, Retail",35.03800742,-85.25883721,0.401069519
RUGINA'S AFRIKAN VILLAGE,3/1/92,"3 - Service, Misc",35.03802539,-85.30744027,0.24881589
"THE CRAFTY SOCIAL, LLC",11/9/17,"2 - Auto, Restaurant, Retail",35.03803444,-85.28099248,0.965699007
GARY DEPEW PAINTING,1/1/16,4 - Contractor,35.03803515,-85.13216586,0.913903743
GEMINI BUILDING SERVICES INC,7/1/14,4 - Contractor,35.0380444,-85.22601907,0.871963331
GEMINI HEAT & AIR INC,7/1/14,4 - Contractor,35.0380444,-85.22601907,0.871963331
SQUEAKY KLEAN INC,1/7/14,"3 - Service, Misc",35.0380444,-85.22601907,0.858594347
CRUTCHFIELD TREE AND LAWN,11/30/18,4 - Contractor,35.03804614,-85.32126545,0.995187166
MEYERS SECURITY SERVICES INC,3/1/89,"3 - Service, Misc",35.03804614,-85.32126545,0.165087853
DANIEL ELECTRIC,7/25/91,4 - Contractor,35.0380462,-85.21789191,0.232009167
LIGHT & POWER SOLUTIONS,8/4/14,4 - Contractor,35.03804755,-85.16729595,0.874560733
ART CREATIONS,7/1/11,"3 - Service, Misc",35.03805349,-85.15337337,0.788235294
GUY YATES WRECKER SERVICE,6/1/04,"3 - Service, Misc",35.03805547,-85.19470154,0.590679908
BONNER CONSULTING SERVICES,1/9/17,"3 - Service, Misc",35.0380592,-85.28703389,0.942475172
REYNOLDS CONSTRUCTION,2/27/12,4 - Contractor,35.0380663,-85.2650376,0.806646295
ARDENT ENDEAVORS LLC,1/14/17,"3 - Service, Misc",35.03807449,-85.29367432,0.942857143
